# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4269		2272		1109
1		3669		4353		1278
2		3512		6297		1345
3		3392		8183		1395
4		3309		9993		1423
5		3221		11756		1455
6		3130		13495		1473
7		3046		15154		1483
8		2981		16774		1503
9		2940		18368		1532
10		2883		19913		1528
11		2858		21439		1544
12		2820		22948		1544
13		2784		24425		1559
14		2742		25877		1561
15		2719		27285		1563
16		2680		28676		1567
17		2659		30033		1565
18		2644		31390		1576
19		2615		32724		1583
20		2597		34020		1576
21		2580		35297		1564
22		2561		36552		1574
23		2547		37796		1574
24		2535		39016		1587
25		2521		40222		1583
26		2511		41405		1585
27		2488		42573		1566
28		2470		43734		1577
29		2456		44888		1579
30		2441		46015		1585
31		2433		47141		1595
32		2422		48250		1597
33		2417		49335		1601
34		2404		50416		1601
35		2388		51492		1606
36		2379		52537		1607
37		2372		53578		1614
38		2367		54606		1617
39		2361		55627		1609
40		2356		56639		1611
41		2353		57656		1610
42		2348		58667		1618
43		2346		59670		1610
44		2343		60672		1618
45		2332		61668		1615
46		2329		62650		1614
47		2327		63631		1610
48		2322		64611		1622
49		2314		65587		1621
50		2331		66553		1625
51		2312		67506		1619
52		2308		68444		1629
53		2300		69371		1630
54		2292		70284		1634
55		2286		71182		1634
56		2283		72080		1635
57		2283		72979		1636
58		2277		73875		1633
59		2276		74770		1634
60		2275		75657		1631
61		2273		76544		1634
62		2272		77430		1634
63		2289		78316		1636
64		2279		79208		1637
65		2279		80091		1638
66		2273		80971		1642
67		2271		81847		1644
68		2268		82721		1646
69		2263		83584		1645
70		2259		84437		1646
71		2255		85289		1647
72		2253		86134		1644
73		2251		86974		1644
74		2247		87807		1649
75		2249		88638		1653
76		2241		89461		1653
77		2241		90272		1651
78		2241		91083		1649
79		2238		91893		1653
80		2239		92704		1656
81		2233		93510		1656
82		2229		94309		1655
83		2227		95101		1654
84		2225		95883		1653
85		2221		96660		1659
86		2220		97437		1656
87		2219		98217		1657
88		2215		98990		1655
89		2213		99754		1657
90		2210		100517		1656
91		2207		101276		1659
92		2207		102039		1660
93		2205		102796		1657
94		2203		103553		1661
95		2203		104304		1659
96		2202		105053		1662
97		2201		105801		1663
98		2197		106548		1660
99		2196		107286		1660
100		2195		108024		1660
101		2192		108759		1664
102		2189		109492		1665
103		2187		110218		1664
104		2185		110946		1664
105		2185		111668		1662
106		2185		112395		1670
107		2183		113118		1665
108		2181		113835		1663
109		2181		114552		1662
110		2179		115269		1665
111		2178		115983		1663
112		2178		116697		1664
113		2174		117408		1666
114		2174		118117		1667
115		2174		118826		1666
116		2174		119535		1667
117		2174		120244		1666
118		2174		120954		1668
119		2173		121662		1666
120		2173		122369		1667
121		2173		123076		1666
122		2173		123783		1667
123		2173		124490		1666
124		2173		125197		1667
125		2173		125904		1666
126		2173		126611		1667
127		2173		127318		1666
128		2173		128025		1667
129		2173		128732		1666
130		2173		129439		1667
131		2173		130146		1666
132		2173		130853		1667
133		2173		131560		1666
134		2172		132266		1668
