# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		89226		2173		2082
1		61092		3372		2032
2		50410		4043		2037
3		46093		4442		2049
4		44118		4718		2030
5		43330		4893		2036
6		42677		5018		2030
7		42375		5120		2040
8		42242		5197		2035
9		42168		5259		2032
10		42066		5313		2034
11		42028		5363		2024
12		41978		5405		2023
13		41825		5454		2031
14		41826		5478		2034
15		41737		5506		2032
16		41699		5529		2029
17		41584		5557		2029
18		41563		5577		2037
19		41491		5593		2036
20		41478		5611		2037
21		41480		5623		2038
22		41464		5640		2033
23		41445		5651		2034
24		41438		5660		2035
25		41438		5668		2033
26		41434		5674		2030
27		41414		5683		2032
28		41413		5690		2029
29		41412		5696		2027
30		41409		5699		2027
31		41400		5707		2028
32		41404		5714		2025
33		41387		5721		2022
34		41386		5724		2023
35		41377		5728		2021
36		41369		5731		2023
37		41368		5733		2023
38		41362		5736		2024
39		41349		5740		2026
40		41341		5745		2024
41		41335		5749		2025
42		41333		5751		2023
43		41335		5754		2025
44		41331		5758		2022
45		41328		5761		2022
46		41320		5765		2022
47		41321		5766		2021
48		41320		5767		2022
49		41318		5768		2022
50		41316		5769		2022
51		41316		5769		2022
52		41314		5771		2022
53		41322		5772		2023
54		41317		5773		2023
55		41317		5773		2023
56		41297		5776		2021
57		41297		5776		2021
58		41297		5776		2021
59		41294		5777		2021
60		41302		5779		2021
61		41291		5783		2018
62		41289		5785		2018
63		41288		5786		2020
64		41288		5786		2020
65		41288		5786		2020
66		41294		5787		2019
67		41293		5788		2019
68		41305		5791		2020
69		41304		5792		2020
70		41303		5793		2019
71		41300		5795		2020
72		41291		5796		2020
73		41293		5797		2021
74		41292		5798		2021
75		41290		5801		2021
76		41290		5801		2021
77		41289		5802		2021
78		41289		5802		2021
79		41289		5802		2021
80		41289		5802		2021
81		41289		5802		2021
82		41289		5802		2021
83		41289		5802		2021
84		41299		5804		2022
85		41293		5807		2023
86		41295		5809		2024
87		41293		5810		2023
88		41293		5810		2023
89		41293		5810		2023
90		41293		5810		2023
91		41294		5812		2026
92		41294		5812		2026
93		41294		5812		2026
94		41294		5812		2026
95		41294		5812		2026
96		41294		5812		2026
97		41294		5812		2026
98		41293		5813		2028
99		41293		5813		2028
100		41293		5813		2028
101		41293		5813		2028
102		41297		5814		2027
103		41297		5814		2027
104		41297		5814		2027
105		41297		5814		2027
106		41297		5814		2027
107		41293		5815		2025
108		41293		5815		2025
109		41293		5815		2025
110		41293		5815		2025
111		41293		5815		2025
112		41293		5815		2025
113		41293		5815		2025
114		41293		5815		2025
115		41293		5815		2025
116		41293		5815		2025
117		41293		5815		2025
118		41293		5815		2025
119		41293		5815		2025
120		41293		5815		2025
121		41293		5815		2025
122		41293		5815		2025
123		41293		5815		2025
124		41293		5815		2025
125		41293		5815		2025
126		41293		5815		2025
127		41293		5815		2025
128		41293		5815		2025
129		41293		5815		2025
130		41293		5815		2025
131		41293		5815		2025
132		41293		5815		2025
133		41293		5815		2025
134		41293		5815		2025
135		41293		5815		2025
136		41293		5815		2025
137		41293		5815		2025
138		41293		5815		2025
139		41293		5815		2025
140		41293		5815		2025
141		41293		5815		2025
142		41293		5815		2025
143		41293		5815		2025
144		41293		5815		2025
145		41293		5815		2025
146		41293		5815		2025
147		41293		5815		2025
