# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		9242		4715		3363
1		9060		9427		3426
2		9055		14130		3505
3		9006		18838		3495
4		8957		23543		3499
5		8930		28239		3483
6		8846		32934		3539
7		8821		37617		3534
8		8798		42285		3578
9		8825		46947		3549
10		8832		51608		3571
11		8809		56261		3546
12		8734		60896		3534
13		8741		65500		3527
14		8667		70083		3565
15		8565		74649		3510
16		8645		79199		3537
17		8558		83721		3521
18		8477		88240		3548
19		8433		92721		3548
20		8434		97136		3555
21		8349		101525		3568
22		8262		105867		3540
23		8216		110136		3553
24		8123		114355		3540
25		8083		118474		3524
26		7821		122540		3574
27		7742		126506		3541
28		7549		130383		3502
29		7459		134157		3538
30		7276		137791		3536
31		7109		141244		3509
32		6768		144501		3499
33		6510		147571		3534
34		6311		150436		3523
35		6048		153210		3516
36		5793		155657		3564
37		5503		157922		3532
38		5198		159956		3563
39		4844		161785		3580
40		4613		163425		3561
41		4395		164930		3558
42		4202		166256		3561
43		3994		167421		3540
44		3778		168522		3531
45		3565		169478		3522
46		3382		170264		3522
47		3303		171001		3532
48		3192		171664		3526
49		3098		172288		3547
50		2990		172881		3529
51		2896		173441		3536
52		2797		173909		3531
53		2706		174366		3535
54		2630		174814		3525
55		2569		175183		3512
56		2532		175505		3514
57		2477		175825		3515
58		2428		176121		3524
59		2381		176383		3519
60		2335		176621		3526
61		2279		176861		3524
62		2254		177069		3518
63		2234		177262		3520
64		2213		177446		3541
65		2179		177635		3534
66		2165		177780		3538
67		2136		177921		3539
68		2105		178085		3546
69		2100		178200		3545
70		2094		178327		3550
71		2081		178462		3547
72		2067		178580		3554
73		2050		178695		3547
74		2024		178800		3549
75		2017		178898		3545
76		2000		179003		3546
77		1980		179111		3542
78		1984		179209		3543
79		1966		179292		3552
80		1962		179361		3547
81		1933		179447		3552
82		1931		179500		3550
83		1930		179567		3550
84		1925		179643		3555
85		1914		179715		3546
86		1914		179766		3540
87		1902		179821		3541
88		1904		179876		3547
89		1894		179942		3553
90		1883		180018		3546
91		1872		180111		3553
92		1852		180177		3554
93		1849		180232		3547
94		1847		180291		3551
95		1843		180352		3550
96		1845		180423		3544
97		1834		180473		3551
98		1827		180528		3549
99		1832		180599		3548
100		1813		180670		3558
101		1801		180730		3556
102		1804		180800		3554
103		1802		180845		3550
104		1801		180897		3554
105		1797		180964		3548
106		1778		181001		3550
107		1769		181047		3547
108		1758		181100		3547
109		1751		181130		3546
110		1746		181160		3543
111		1748		181185		3543
112		1741		181220		3544
113		1740		181243		3545
114		1730		181264		3542
115		1726		181280		3542
116		1725		181299		3539
117		1722		181316		3539
118		1718		181341		3540
119		1717		181359		3541
120		1716		181381		3541
121		1720		181403		3539
122		1714		181426		3544
123		1716		181438		3541
124		1717		181461		3542
125		1717		181474		3545
126		1711		181500		3541
127		1708		181531		3537
128		1708		181551		3535
129		1706		181576		3535
130		1708		181590		3531
131		1710		181615		3535
132		1700		181648		3532
133		1693		181665		3534
134		1694		181672		3533
135		1691		181685		3530
136		1687		181698		3532
137		1688		181707		3530
138		1686		181721		3532
139		1686		181725		3532
140		1685		181738		3533
141		1685		181748		3532
142		1678		181753		3532
143		1675		181757		3531
144		1676		181760		3531
145		1674		181763		3533
146		1675		181765		3530
147		1675		181770		3533
148		1675		181777		3532
149		1675		181785		3530
150		1672		181794		3532
151		1665		181809		3530
152		1664		181810		3530
153		1663		181811		3531
154		1664		181812		3531
155		1663		181813		3532
156		1661		181814		3530
157		1661		181814		3530
158		1661		181814		3530
159		1661		181814		3530
160		1661		181814		3530
161		1662		181817		3531
162		1662		181819		3531
163		1663		181824		3531
164		1662		181826		3529
165		1660		181837		3531
166		1661		181838		3529
167		1661		181839		3529
168		1661		181839		3529
169		1661		181839		3529
170		1661		181839		3529
171		1661		181839		3529
172		1661		181839		3529
173		1661		181839		3529
174		1661		181839		3529
175		1661		181839		3529
176		1661		181839		3529
177		1661		181839		3529
178		1661		181839		3529
179		1659		181840		3531
180		1659		181840		3531
181		1659		181840		3531
182		1659		181840		3531
183		1659		181840		3531
