# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		121934		2731		2282
1		121446		5462		1988
2		120797		8193		2034
3		120572		10924		2101
4		120216		13654		2023
5		120010		16385		2081
6		119717		19116		2038
7		118576		21846		2037
8		119149		24577		2022
9		119697		27308		2042
10		118599		30039		2039
11		117637		32770		2033
12		118841		35500		2040
13		119268		38231		2034
14		118986		40962		2019
15		117888		43692		2023
16		117350		46423		2021
17		118652		49154		2053
18		118118		51885		2084
19		118947		54616		2064
20		118888		57347		2072
21		119098		60078		2105
22		119324		62809		2046
23		119240		65539		2043
24		118794		68270		2041
25		118540		71001		2089
26		117914		73732		2022
27		119744		76463		2064
28		119371		79194		2033
29		120049		81925		2022
30		118239		84655		2030
31		120551		87384		2037
32		118522		90114		2037
33		118618		92845		2033
34		119152		95576		2055
35		119956		98306		2055
36		119100		101035		2086
37		118410		103765		2050
38		118782		106495		2067
39		119016		109222		2043
40		117978		111952		2044
41		118004		114682		2021
42		117827		117409		2051
43		118895		120137		2023
44		118239		122868		2025
45		118073		125598		2035
46		118666		128327		2049
47		119019		131054		1987
48		117587		133782		2070
49		117835		136507		2017
50		117327		139232		2083
51		117909		141959		2056
52		116132		144680		2018
53		116338		147409		2081
54		116966		150129		2052
55		116395		152850		2039
56		117306		155570		2086
57		116973		158297		2046
58		116705		161019		2017
59		115756		163738		2044
60		117716		166462		2051
61		115671		169179		2049
62		116267		171891		2039
63		116702		174607		2051
64		116004		177327		2057
65		116187		180035		2048
66		116433		182734		2079
67		116719		185437		2075
68		116874		188125		2038
69		116161		190818		2056
70		115723		193506		2028
71		116901		196181		2045
72		115766		198849		2029
73		114194		201506		2049
74		113225		204173		2056
75		113096		206816		1992
76		111083		209443		2045
77		110393		212015		2033
78		112150		214542		2043
79		115009		217084		2088
80		112428		219622		2028
81		110720		222109		2031
82		106650		224483		2000
83		105997		226804		2086
84		103442		229125		2050
85		99724		231391		2040
86		94579		233504		2028
87		88716		235420		2055
88		87319		237188		2045
89		86799		238917		2054
90		86462		240570		2057
91		85464		242205		2050
92		84744		243776		2037
93		85699		245370		2043
94		85244		246937		2067
95		84981		248504		2058
96		84540		250056		2056
97		84450		251567		2042
98		84221		253049		2042
99		83760		254502		2052
100		83664		255913		2041
101		83712		257353		2025
102		83233		258772		2031
103		83504		260158		2033
104		82745		261521		2032
105		82051		262831		2052
106		80701		264052		2031
107		78984		265185		2055
108		67207		266127		2049
109		59997		266835		2037
110		54789		267409		2042
111		50519		267859		2035
112		50768		268256		2040
113		48422		268639		2047
114		48668		268967		2058
115		47401		269296		2044
116		48548		269595		2058
117		48071		269914		2037
118		47534		270225		2046
119		47696		270554		2038
120		48955		270889		2045
121		48999		271247		2039
122		49390		271586		2068
123		48088		271906		2061
124		48376		272207		2048
125		47967		272532		2051
126		47696		272803		2056
127		47247		273062		2067
128		46778		273324		2063
129		47318		273613		2064
130		47816		273897		2057
131		47503		274145		2042
132		47708		274437		2057
133		49278		274754		2051
134		47757		275084		2027
135		48536		275393		2041
136		47361		275701		2066
137		48075		275989		2068
138		47730		276295		2067
139		48748		276592		2044
140		48969		276889		2046
141		47781		277214		2033
142		48103		277548		2035
143		49079		277867		2061
144		47695		278194		2072
145		47543		278498		2067
146		47983		278785		2069
147		48762		279089		2044
148		47759		279367		2046
149		48021		279687		2053
150		48246		279975		2052
151		48365		280308		2056
152		48105		280593		2059
153		47227		280884		2063
154		48431		281163		2045
155		47846		281439		2045
156		47908		281732		2042
157		48070		282014		2049
158		47283		282314		2044
159		48229		282606		2049
160		48869		282883		2044
161		48248		283170		2043
162		47620		283464		2028
163		47451		283764		2018
164		48778		284052		2023
165		48123		284364		2015
166		48001		284647		2047
167		46860		284923		2045
168		47821		285187		2045
169		47186		285474		2039
170		46513		285749		2043
171		47402		286013		2042
172		47922		286337		2027
173		48256		286639		2034
174		48225		286951		2041
175		47087		287251		2038
176		47861		287552		2041
177		49097		287854		2053
178		47507		288155		2047
179		47084		288421		2042
180		47992		288720		2044
181		47101		288998		2054
182		47572		289288		2048
183		48028		289562		2055
184		47214		289876		2044
185		47962		290208		2041
186		47500		290509		2050
187		47975		290840		2046
188		47684		291157		2051
189		49004		291481		2050
190		46886		291761		2047
191		48443		292067		2069
192		47973		292385		2056
193		48842		292684		2043
194		48759		292993		2055
195		49293		293366		2057
196		48919		293712		2060
197		48083		294051		2056
198		47524		294342		2043
199		46898		294654		2037
200		47438		294934		2040
201		46729		295210		2027
202		46895		295499		2050
203		46987		295786		2042
204		46297		296049		2045
205		47504		296327		2030
206		46996		296645		2052
207		46680		296958		2041
208		47354		297212		2042
209		47210		297516		2028
210		47714		297805		2038
211		47766		298134		2019
212		47391		298449		2042
213		47512		298754		2054
214		46762		299018		2044
215		47076		299327		2053
216		47337		299629		2039
217		46276		299931		2049
218		48201		300219		2039
219		46628		300510		2066
220		48198		300787		2056
221		49140		301099		2047
222		48423		301421		2043
223		47765		301708		2035
224		47592		302004		2058
225		48371		302298		2049
226		47700		302574		2047
227		47097		302862		2029
228		47805		303157		2042
229		47312		303458		2036
230		48066		303763		2037
231		47446		304063		2048
232		47815		304342		2036
233		47878		304662		2046
234		47689		304953		2024
235		49210		305258		2039
236		47384		305557		2052
237		48561		305885		2050
238		47489		306189		2045
239		46410		306479		2060
240		47093		306742		2048
241		47699		307016		2038
242		46645		307317		2041
243		46489		307562		2040
244		47071		307859		2034
245		47772		308165		2045
246		47073		308454		2051
247		47903		308753		2035
248		48257		309073		2032
249		48004		309397		2075
250		47863		309701		2059
251		47691		310013		2043
252		48587		310316		2037
253		48630		310627		2036
254		48171		310951		2023
255		47274		311221		2054
256		47692		311518		2037
257		48221		311808		2039
258		48090		312111		2025
259		47171		312414		2026
260		47297		312751		2055
261		46890		313068		2059
262		47138		313377		2063
263		46395		313689		2054
264		47493		313993		2061
265		46850		314287		2038
266		48110		314576		2034
267		47878		314887		2075
268		49273		315234		2057
269		47466		315574		2054
270		46994		315878		2028
271		46206		316143		2030
272		46780		316402		2039
273		46868		316666		2062
274		47296		316897		2054
275		47431		317191		2054
276		47254		317487		2023
277		47808		317777		2031
278		46619		318052		2043
279		46816		318302		2048
280		48040		318578		2049
281		46748		318872		2030
