# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		598958		63700		49158
1		596670		127384		45815
2		595859		191074		46919
3		595848		254742		46659
4		594552		318421		46993
5		592995		382094		46907
6		592878		445768		47262
7		591229		509417		47053
8		592543		573080		47277
9		590977		636725		47375
10		591135		700359		47275
11		589389		763992		47323
12		587846		827620		47355
13		588381		891223		47396
14		587158		954837		47472
15		588288		1018430		47385
16		585683		1082030		47520
17		586127		1145637		47517
18		584461		1209197		47410
19		583329		1272760		47424
20		582027		1336305		47559
21		582517		1399814		47673
22		582247		1463334		47634
23		581779		1526821		47652
24		582845		1590282		47820
25		577946		1653700		47568
26		579223		1717113		47695
27		577879		1780517		47815
28		576739		1843857		47822
29		574258		1907173		47687
30		571657		1970448		47863
31		572808		2033658		47769
32		570948		2096792		47678
33		566789		2159876		47486
34		563117		2222940		47807
35		563674		2285935		47662
36		558495		2348762		47727
37		555835		2411529		47700
38		553115		2474013		47653
39		548829		2536442		47675
40		545273		2598726		47798
41		537750		2660862		47607
42		534894		2722690		47647
43		528834		2784425		47868
44		520634		2845827		47870
45		515379		2906869		47683
46		507469		2967508		47759
47		501052		3027943		47671
48		493220		3088002		47782
49		486931		3147647		47830
50		482500		3206873		47812
51		478069		3265661		47678
52		474746		3323976		47864
53		467895		3381929		47778
54		463843		3439216		47774
55		461370		3495782		47716
56		455365		3551801		47788
57		446618		3607098		47744
58		439755		3661371		47845
59		431021		3714659		47808
60		424909		3766836		47808
61		413245		3817908		47868
62		400583		3867163		47727
63		385322		3914884		47756
64		371377		3960191		47897
65		349151		4003429		47897
66		319749		4043531		47910
67		278981		4079754		47837
68		251773		4112350		47827
69		238533		4141972		47810
70		220535		4169002		47775
71		205669		4193761		47756
72		193795		4216346		47825
73		182485		4236853		47882
74		179127		4255702		47782
75		174847		4273258		47720
76		169705		4289467		47635
77		163715		4304708		47713
78		159733		4318911		47728
79		154859		4332030		47633
80		154675		4344345		47781
81		151419		4356027		47703
82		147376		4366702		47768
83		147145		4376841		47735
84		144406		4386306		47780
85		144010		4394981		47708
86		141653		4403023		47832
87		139157		4410350		47836
88		140515		4417322		47863
89		138645		4423707		47802
90		137558		4429750		47737
91		134452		4435303		47835
92		133960		4440489		47902
93		132734		4445150		47845
94		132819		4449452		47765
95		131337		4453326		47782
96		130682		4456981		47760
97		129529		4460336		47785
98		129250		4463560		47764
99		128779		4466464		47755
100		128238		4469179		47793
101		127706		4471523		47770
102		127737		4473808		47785
103		127123		4475877		47775
104		127063		4477767		47798
105		126640		4479481		47775
106		126693		4481120		47765
107		126530		4482541		47770
108		125932		4483872		47723
109		125666		4485150		47706
110		125697		4486358		47729
111		125515		4487473		47728
112		125636		4488568		47749
113		125557		4489595		47733
114		125361		4490583		47702
115		125715		4491514		47716
116		125430		4492525		47727
117		125405		4493563		47728
118		125621		4494533		47727
119		124982		4495449		47700
120		124995		4496351		47712
121		124969		4497251		47732
122		124991		4498119		47743
123		125154		4498977		47721
124		125250		4499893		47727
125		125009		4500797		47684
126		125224		4501704		47684
127		125523		4502575		47683
128		125192		4503498		47681
129		125389		4504392		47688
130		125222		4505269		47705
131		125033		4506094		47673
132		125406		4506861		47664
133		124969		4507729		47665
134		125505		4508537		47670
135		125191		4509390		47680
136		125028		4510162		47678
137		125016		4510995		47682
138		125034		4511802		47700
139		124955		4512630		47694
140		125269		4513403		47705
141		124770		4514184		47699
142		124907		4514981		47690
143		124821		4515775		47696
144		125080		4516620		47721
145		124916		4517484		47720
146		125099		4518332		47691
147		125022		4519167		47679
148		125118		4519983		47713
149		125013		4520841		47697
150		125164		4521662		47712
151		125273		4522438		47742
152		124895		4523281		47736
153		125093		4524106		47715
154		125003		4524912		47709
155		124982		4525719		47741
156		124848		4526478		47742
157		124851		4527208		47753
158		124811		4527945		47714
159		124824		4528731		47710
160		124870		4529487		47700
161		124945		4530278		47704
162		125017		4531047		47691
163		125018		4531874		47672
164		125146		4532649		47702
165		124818		4533422		47673
166		125032		4534188		47671
167		125064		4534982		47715
168		124831		4535767		47677
169		124767		4536548		47699
170		125093		4537329		47720
171		124843		4538140		47733
172		125337		4539009		47753
173		124804		4539854		47744
174		125063		4540750		47696
175		124907		4541630		47706
176		125003		4542471		47712
177		124999		4543246		47730
178		124810		4544047		47716
179		124848		4544787		47748
180		125002		4545575		47722
181		124868		4546397		47729
182		124961		4547247		47693
183		124676		4548101		47698
184		124642		4548861		47703
185		124953		4549668		47714
186		124815		4550484		47745
187		124835		4551281		47747
188		124934		4552081		47736
189		124891		4552898		47753
190		124984		4553710		47775
191		125559		4554578		47744
192		125226		4555487		47745
193		125020		4556443		47734
194		124926		4557363		47739
195		125460		4558228		47741
196		125179		4559100		47727
197		124811		4559963		47736
198		125159		4560815		47758
199		124783		4561609		47762
200		124821		4562420		47755
201		124700		4563162		47752
202		124984		4563973		47755
203		124990		4564803		47753
204		124906		4565647		47775
205		124914		4566515		47755
206		125099		4567363		47784
207		125001		4568228		47765
208		125072		4569115		47769
209		124926		4570002		47769
210		125329		4570915		47756
211		124966		4571793		47740
212		124936		4572611		47768
213		125145		4573427		47760
214		125301		4574226		47754
215		124963		4575073		47753
216		125150		4575919		47756
217		124930		4576707		47732
218		124747		4577538		47762
219		124564		4578349		47713
220		124794		4579075		47730
221		124770		4579889		47757
222		125062		4580675		47777
223		125187		4581565		47792
224		124868		4582421		47759
225		124988		4583286		47733
226		124972		4584079		47789
227		124929		4584829		47764
228		124916		4585623		47751
229		124880		4586433		47736
230		125544		4587307		47775
231		124822		4588126		47771
232		124893		4588916		47775
233		124892		4589732		47766
234		124777		4590479		47776
235		124758		4591236		47782
236		124793		4591977		47794
237		124673		4592704		47790
238		124740		4593409		47788
239		124933		4594155		47806
240		124830		4594866		47787
241		124708		4595601		47782
242		124550		4596370		47813
243		124733		4597059		47824
244		124729		4597794		47788
245		124807		4598534		47813
246		124840		4599309		47819
247		124948		4600081		47811
248		124930		4600886		47802
249		124697		4601678		47812
250		124989		4602518		47827
251		125500		4603324		47819
252		124882		4604142		47811
253		124942		4604971		47788
254		125134		4605789		47824
255		124756		4606633		47818
256		124809		4607438		47793
257		124757		4608184		47765
258		124790		4608982		47772
259		124806		4609793		47753
