# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		389877		50772		46407
1		257713		83250		46574
2		208223		104140		47166
3		188516		118608		47248
4		178568		129168		47391
5		172814		137435		47422
6		168775		144105		47368
7		165771		149582		47388
8		163217		154213		47461
9		160753		158133		47443
10		158163		161512		47494
11		155418		164541		47466
12		152673		167404		47407
13		149646		170013		47425
14		147952		172157		47402
15		146986		173811		47466
16		146396		175155		47461
17		145896		176373		47444
18		145429		177396		47462
19		144951		178329		47479
20		144573		179154		47483
21		144281		179886		47496
22		144053		180527		47485
23		143917		181096		47468
24		143777		181636		47489
25		143640		182094		47450
26		143551		182514		47454
27		143441		182944		47451
28		143402		183255		47457
29		143293		183568		47445
30		143201		183850		47443
31		143129		184134		47459
32		143041		184405		47454
33		142994		184645		47468
34		142919		184886		47476
35		142876		185148		47502
36		142797		185357		47490
37		142758		185556		47487
38		142733		185765		47485
39		142719		185986		47493
40		142691		186188		47484
41		142665		186398		47490
42		142665		186568		47501
43		142634		186776		47510
44		142569		186959		47494
45		142541		187116		47495
46		142483		187273		47494
47		142462		187441		47496
48		142426		187585		47494
49		142393		187727		47495
50		142346		187843		47494
51		142326		187947		47495
52		142287		188047		47509
53		142276		188137		47506
54		142255		188245		47506
55		142244		188328		47506
56		142230		188412		47511
57		142211		188504		47507
58		142179		188577		47507
59		142166		188655		47507
60		142162		188720		47507
61		142147		188802		47504
62		142148		188863		47509
63		142137		188933		47506
64		142128		189007		47500
65		142120		189075		47500
66		142112		189154		47491
67		142101		189208		47490
68		142093		189263		47494
69		142086		189310		47493
70		142075		189353		47495
71		142075		189400		47485
72		142063		189450		47481
73		142050		189500		47485
74		142053		189545		47481
75		142041		189593		47483
76		142032		189644		47490
77		142024		189676		47483
78		142034		189705		47483
79		142022		189744		47479
80		142020		189781		47483
81		142018		189817		47484
82		142013		189843		47484
83		142013		189864		47480
84		142003		189882		47482
85		142005		189913		47483
86		142018		189953		47477
87		142010		189984		47475
88		142003		190027		47470
89		141999		190066		47471
90		141987		190114		47462
91		141945		190156		47469
92		141925		190207		47471
93		141897		190250		47471
94		141878		190304		47474
95		141872		190345		47476
96		141857		190389		47481
97		141853		190428		47476
98		141839		190466		47479
99		141834		190497		47482
100		141825		190530		47476
101		141821		190559		47478
102		141827		190591		47486
103		141823		190625		47492
104		141817		190658		47482
105		141816		190684		47475
106		141806		190707		47478
107		141810		190734		47481
108		141807		190762		47481
109		141803		190786		47477
110		141807		190809		47477
111		141806		190838		47480
112		141798		190859		47486
113		141792		190871		47485
114		141786		190886		47483
115		141781		190902		47483
116		141780		190922		47482
117		141779		190945		47489
118		141773		190964		47489
119		141773		190975		47490
120		141764		190993		47490
121		141763		191007		47492
122		141760		191017		47489
123		141756		191028		47488
124		141755		191039		47487
125		141754		191047		47487
126		141754		191056		47487
127		141749		191063		47484
128		141744		191074		47483
129		141745		191085		47485
130		141743		191098		47484
131		141734		191112		47487
132		141730		191124		47483
133		141733		191135		47482
134		141734		191141		47486
135		141733		191151		47485
136		141730		191154		47482
137		141733		191165		47479
138		141732		191178		47483
139		141735		191190		47484
140		141734		191200		47483
141		141731		191211		47484
142		141730		191221		47481
143		141733		191231		47482
144		141732		191240		47484
145		141728		191251		47482
146		141726		191266		47488
147		141725		191274		47485
148		141728		191285		47490
149		141724		191294		47488
150		141717		191303		47491
151		141716		191309		47489
152		141717		191313		47487
153		141714		191323		47488
154		141718		191331		47489
155		141721		191342		47486
156		141720		191347		47486
157		141718		191352		47485
158		141715		191356		47486
159		141706		191366		47487
160		141705		191368		47490
161		141705		191372		47490
162		141706		191379		47488
163		141703		191387		47490
164		141703		191389		47490
165		141702		191397		47494
166		141699		191402		47494
167		141699		191413		47497
168		141698		191420		47494
169		141703		191431		47495
